formattedAddress,location,rating,displayName,latitude,longitude,address
"298 Irving Ave, Brooklyn, NY 11237, USA","{'latitude': 40.6990249, 'longitude': -73.91464909999999}",,"{'text': 'Mangiamo Pizza', 'languageCode': 'en'}",40.699123256485,-73.914592952294,292 Irving Avenue
"56 W 125th St, New York, NY 10027, USA","{'latitude': 40.8070842, 'longitude': -73.9443917}",4.1,"{'text': 'Just Salad', 'languageCode': 'en'}",40.807199937631,-73.944161219354,50 W 125 Street
"60 W 125th St, New York, NY 10027, USA","{'latitude': 40.8070954, 'longitude': -73.9442211}",4.9,"{'text': 'Teriyaki One Japanese Grill (Teriyaki & Sushi)', 'languageCode': 'en'}",40.807199937631,-73.944161219354,50 W 125 Street
"50 W 125th St, New York, NY 10027, USA","{'latitude': 40.8070564, 'longitude': -73.9441318}",4.3,"{'text': 'Pee Dee Steak House', 'languageCode': 'en'}",40.807199937631,-73.944161219354,50 W 125 Street
"60 W 125th St, New York, NY 10027, USA","{'latitude': 40.8070954, 'longitude': -73.9442211}",4.5,"{'text': ""Buffalo Wild Wings 'GO'"", 'languageCode': 'en'}",40.807199937631,-73.944161219354,50 W 125 Street
"384 St Johns Pl, Brooklyn, NY 11238, USA","{'latitude': 40.6738749, 'longitude': -73.9651149}",,"{'text': 'Lady Charles Desserts', 'languageCode': 'en'}",40.673985604718,-73.964904868134,392 Saint Johns Place
"218 E 165th St, Bronx, NY 10456, USA","{'latitude': 40.829898, 'longitude': -73.9184475}",4.2,"{'text': 'Kennedy Fried Chicken & Pizza', 'languageCode': 'en'}",40.830083884996,-73.918348505103,218 East 165 Street
"212 E 165th St, Bronx, NY 10456, USA","{'latitude': 40.830010699999995, 'longitude': -73.91857949999999}",4.1,"{'text': ""Mamasita's food inc"", 'languageCode': 'en'}",40.830083884996,-73.918348505103,218 East 165 Street
"181 E Gun Hill Rd, Bronx, NY 10467, USA","{'latitude': 40.8809559, 'longitude': -73.8777188}",4.3,"{'text': 'Marconi’s Pizzeria&Restaurant', 'languageCode': 'en'}",40.880987122142,-73.877511776175,3515 Wayne Avenue
"1493 Myrtle Ave, Brooklyn, NY 11237, USA","{'latitude': 40.699196, 'longitude': -73.91592709999999}",,"{'text': 'Bar blanquita', 'languageCode': 'es'}",40.699280734284,-73.9159812221,275 Menahan Street
"529 W 162nd St, New York, NY 10032, USA","{'latitude': 40.836690499999996, 'longitude': -73.9409763}",,"{'text': 'Lazzy Bitters', 'languageCode': 'en'}",40.836556168456,-73.941089975682,543 West 162 Street
"34-02 30th Ave., Astoria, NY 11103, USA","{'latitude': 40.7655659, 'longitude': -73.9190014}",4.6,"{'text': 'Ample Hills Creamery Astoria', 'languageCode': 'en'}",40.765714377578,-73.918860928862,34-01 30 Avenue
"34-05 30th Ave., Astoria, NY 11103, USA","{'latitude': 40.7658007, 'longitude': -73.9186187}",4.6,"{'text': 'KAL', 'languageCode': 'en'}",40.765714377578,-73.918860928862,34-01 30 Avenue
"34-06 30th Ave., Astoria, NY 11103, USA","{'latitude': 40.7655101, 'longitude': -73.9188843}",4.6,"{'text': ""Maggie Hall's"", 'languageCode': 'en'}",40.765714377578,-73.918860928862,34-01 30 Avenue
"34-08 30th Ave., Astoria, NY 11103, USA","{'latitude': 40.765519999999995, 'longitude': -73.91879109999999}",4.5,"{'text': 'Judy & Punch', 'languageCode': 'en'}",40.765714377578,-73.918860928862,34-01 30 Avenue
